FileSizeMB,BlockSizeMB,ChunkSizeMB,ThroughputMBs,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11
2000,67108864,1048576,5.37613597753205226581e+02,1.22994652406417124269e+01,2.66666666666666696273e+00,3.63636363636363668661e+01,9.62566844919786035462e+00,1.34408602150537626052e+00,1.15591397849462360625e+01,2.57452574525745276901e+01,5.12129380053908356274e+00,1.06951871657754011835e+01,1.08108108108108114109e+00,6.63129973474801115429e+00,3.12668463611859834828e+01
2000,67108864,1048576,5.33538781333398787865e+02,1.60000000000000008882e+00,3.54666666666666685614e+01,1.07238605898123329219e+00,5.05319148936170137176e+00,1.09333333333333335702e+01,2.12765957446808506859e+00,1.38297872340425538340e+01,1.01604278074866307691e+01,1.57754010695187165680e+01,2.39999999999999991118e+00,3.74663072776280330345e+01,1.20320855614973254433e+01
2000,67108864,1048576,5.06358085298044898082e+02,2.34096692111959292504e+01,1.06329113924050631113e+01,1.75879396984924629699e+00,5.32994923857868041495e+00,1.70050761421319798217e+01,3.80710659898477210561e+00,1.81818181818181834331e+01,6.56565656565656663446e+00,2.23350253807106611248e+01,2.77078085642317395454e+00,5.28967254408060405524e+00,3.93401015228426444992e+01
2000,67108864,1048576,5.13868673152545738958e+02,8.24742268041237025500e+00,1.59383033419023121269e+01,1.02827763496143953503e+00,1.39175257731958765817e+01,1.04166666666666678509e+01,4.14507772020725440143e+00,9.63541666666666785090e+00,1.67525773195876261923e+01,1.05670103092783502774e+01,1.50510204081632661399e+01,4.61538461538461586287e+00,4.49871465295629846537e+01
2000,67108864,1048576,4.97303743429063501935e+02,3.45679012345678993157e+00,2.74074074074074083285e+01,2.72277227722772297014e+00,3.49127182044887751644e+00,3.09823677581863954344e+01,8.70646766169154240345e+00,1.44999999999999982236e+01,2.03473945409429290976e+01,2.97029702970297027065e+00,2.74314214463840366776e+00,3.23383084577114399139e+00,3.05000000000000000000e+01
2000,67108864,1048576,4.99390743293182310936e+02,3.25814536340852090035e+00,1.25000000000000000000e+01,2.25000000000000000000e+00,1.55388471177944857970e+01,1.61290322580645160144e+01,1.01990049751243780918e+01,2.12500000000000000000e+01,1.50375939849624051803e+00,1.75438596491228047114e+01,3.25000000000000000000e+00,4.00000000000000000000e+00,4.55000000000000000000e+01
2000,67108864,1048576,5.19018256207652939338e+02,5.92783505154639112078e+00,2.58485639686684081084e+01,7.79220779220779213858e+00,1.62790697674418609608e+01,5.45454545454545414174e+00,2.59740259740259737953e+00,1.71875000000000000000e+01,1.53645833333333339255e+01,4.90956072351421202171e+00,9.89583333333333214910e+00,5.42635658914728669089e+00,4.24083769633507827734e+01
2000,67108864,1048576,5.37336129272325933925e+02,4.54545454545454585826e+00,1.34048257372654155972e+01,2.69541778975741275204e+00,1.34408602150537626052e+00,2.15053763440860246092e+00,1.37096774193548380794e+01,2.71002710027100235379e+01,1.07526881720430100842e+01,5.61497326203208579898e+00,1.85983827493261451025e+01,4.33604336043360394370e+00,4.57446808510638263101e+01
2000,67108864,1048576,5.46743567971980496623e+02,2.47956403269754765972e+01,1.08991825613079011958e+01,2.71002710027100279788e+00,8.21917808219178036566e-01,1.62983425414364653250e+01,1.16847826086956523284e+01,1.91780821917808230737e+00,1.01369863013698626730e+01,8.74316939890710465022e+00,1.37362637362637372007e+01,5.43478260869565232838e+00,4.53551912568306008211e+01
2000,67108864,1048576,5.50008263874164754270e+02,2.69754768392370571917e+01,1.86301369863013697170e+01,7.14285714285714234961e+00,1.38121546961325969427e+00,6.33608815426997296072e+00,2.49307479224376749016e+00,7.14285714285714234961e+00,1.40883977900552483931e+01,7.12328767123287676100e+00,3.95604395604395620012e+01,3.60110803324099748579e+00,1.51515151515151522688e+01
2000,67108864,1048576,5.22839184078082894302e+02,1.33159268929503920020e+01,2.38219895287958109975e+01,2.88713910761154846085e+00,1.83246073298429301701e+00,3.65535248041775462369e+00,2.76762402088772851982e+01,1.82767624020887731184e+00,2.80839895013123346246e+01,1.96335078534031417519e+01,1.05263157894736831821e+01,1.33507853403141361071e+01,1.04712041884816753345e+00
2000,67108864,1048576,4.98873170226750346501e+02,2.78606965174129364016e+01,9.57178841309823624783e+00,1.12781954887218045513e+01,2.24438902743142154605e+00,4.27135678391959761058e+00,1.15288220551378444156e+01,4.50000000000000000000e+00,1.55555555555555553582e+01,1.35000000000000000000e+01,3.97022332506203490254e+00,7.76942355889724289852e+00,4.67821782178217873138e+01
2000,67108864,1048576,5.16075094086940566740e+02,1.34366925064599485040e+01,2.01550387596899227560e+01,1.80878552971576223030e+00,1.75257731958762867919e+01,1.31443298969072177584e+01,1.00515463917525771365e+01,6.66666666666666696273e+00,1.83462532299741596375e+01,7.73195876288659822428e-01,9.27835051546391831323e+00,6.21761658031088071397e+00,2.84237726098191210156e+01
2000,67108864,1048576,5.27910077908969242344e+02,8.15789473684210619808e+00,4.48818897637795259925e+01,1.52230971128608914000e+01,7.67195767195767164282e+00,1.72413793103448291788e+01,1.87830687830687814710e+01,5.78947368421052654952e+00,2.65957446808510633574e-01,5.82010582010581956069e+00,2.53968253968253954156e+01,3.46666666666666634100e+00,3.71352785145888564244e+00
2000,67108864,1048576,5.08755555928642991148e+02,2.48730964467005080110e+01,1.01781170483460559062e+00,1.64102564102564087989e+01,4.50381679389312949979e+01,3.55329949238578723936e+00,8.37563451776649792180e+00,3.29949238578680237310e+00,2.04603580562659859154e+00,3.57142857142857117481e+00,1.52671755725190827491e+00,1.38888888888888892836e+01,2.16284987277353693003e+01
2000,67108864,1048576,5.08239450918426825865e+02,3.26582278481012693305e+01,2.78481012658227822243e+00,3.04568527918781750685e+00,4.73282442748091582985e+01,5.10204081632653050349e+00,1.01781170483460545739e+01,4.83460559796437649993e+00,1.26903553299492388717e+00,3.06122448979591821328e+00,1.06870229007633579243e+01,1.91815856777493607410e+01,1.04325699745547080255e+01
2000,67108864,1048576,5.14783554106840256281e+02,2.54498714652956330440e+01,5.39845758354755744790e+00,3.59897172236503859466e+00,3.54005167958656343785e+01,6.21761658031088071397e+00,1.62790697674418609608e+01,1.71794871794871788495e+01,8.52713178294573559413e+00,1.03896103896103886299e+00,2.04134366925064583143e+01,8.83116883116883144567e+00,1.02564102564102554993e+01
2000,67108864,1048576,5.15880211583109939966e+02,2.09718670076726354523e+01,3.83631713554987241466e+00,2.85714285714285720630e+00,2.33160621761658042317e+01,8.57142857142857117481e+00,9.18367346938775597209e+00,2.70618556701030925637e+01,5.65552699228791766473e+00,7.73195876288659800224e+00,2.91237113402061886802e+01,1.41388174807197959382e+01,6.44329896907216426172e+00
2000,67108864,1048576,5.36641909586571046020e+02,1.97831978319783203801e+01,1.39410187667560325764e+01,4.23280423280423256926e+00,3.61413043478260860297e+01,1.05405405405405403485e+01,4.54545454545454585826e+00,7.21925133689839526596e+00,1.50943396226415096351e+01,5.92991913746630761040e+00,9.40860215053763404569e+00,1.62162162162162175605e+01,8.35579514824797797701e+00
2000,67108864,1048576,5.43353496275991005859e+02,7.06521739130434767162e+00,1.72043010752688196874e+01,4.33604336043360394370e+00,2.26775956284153004106e+01,4.34782608695652150743e+00,3.88586956521739139703e+01,8.44686648501362391528e+00,3.26975476839237044757e+00,1.24661246612466118933e+01,7.60869565217391397027e+00,3.81471389645776559618e+00,2.35772357723577243860e+01
2000,67108864,2097152,5.09355459055334108598e+02,2.00000000000000000000e+01,4.35897435897435858720e+00,1.09414758269720113759e+01,1.68367346938775490628e+01,1.04325699745547080255e+01,8.43989769820971780234e+00,4.84693877551020424477e+00,1.07142857142857135244e+01,3.62944162436548225514e+01,7.61421319796954421122e+00,2.11734693877551016783e+01,9.84848484848484773124e+00
2000,67108864,2097152,5.28945203921599727437e+02,1.68421052631578938019e+01,1.20320855614973254433e+01,6.36604774535808992653e+00,4.85488126649076505714e+01,1.83510638297872326063e+01,2.63157894736842079553e+00,1.33333333333333348136e+00,3.71352785145888564244e+00,7.95755968169761240816e-01,1.11405835543766578155e+01,1.37931034482758612114e+01,8.99470899470899354355e+00
2000,67108864,2097152,5.33975813031572897671e+02,1.87165775401069511830e+00,2.24000000000000021316e+01,9.62566844919786035462e+00,3.37801608579088465945e+01,1.87667560321715818361e+01,1.34408602150537621611e+01,1.87667560321715809479e+00,4.81283422459893017731e+00,1.68000000000000007105e+01,1.85676392572944308768e+01,4.54545454545454585826e+00,4.24403183023872632162e+00
2000,67108864,2097152,5.08134341573493884425e+02,4.29292929292929237306e+00,1.19289340101522842730e+01,1.44329896907216479462e+01,2.23350253807106611248e+01,5.27638190954773822483e+00,1.67088607594936711109e+01,3.63171355498721197819e+01,5.10204081632653050349e+00,7.61421319796954376713e-01,7.88804071246819304974e+00,1.78117048346055972807e+00,3.02798982188295155993e+01
2000,67108864,2097152,5.49671626170525769339e+02,1.01648351648351642496e+01,3.58126721763085420491e+00,1.65745856353591136667e+01,4.71232876712328803137e+01,3.09392265193370157306e+01,7.69230769230769251266e+00,1.07438016528925626147e+01,3.30578512396694224051e+00,6.33608815426997296072e+00,1.64835164835164849073e+00,7.14285714285714234961e+00,1.92837465564738286261e+00
2000,67108864,2097152,5.61678632761872108858e+02,1.39664804469273740040e+01,4.48179271708683479858e+00,1.13960113960113962328e+00,4.33802816901408405670e+01,5.60224089635854394231e+00,7.84313725490196045342e+00,1.68067226890756309388e+01,5.94900849858357005928e+00,4.78873239436619702047e+00,3.69014084507042241512e+01,1.33144475920679870029e+01,2.23463687150837975182e+00
2000,67108864,2097152,5.44175337647192577606e+02,4.90463215258855633749e+00,2.20708446866485026305e+01,1.24661246612466118933e+01,4.86486486486486526815e+01,1.39344262295081957603e+01,1.63487738419618522379e+00,9.51086956521739246284e+00,1.70329670329670328499e+01,4.06504065040650353069e+00,8.71934604904632060141e+00,2.45231607629427816875e+00,1.09589041095890404875e+00
2000,67108864,2097152,5.08495433202514391269e+02,1.45780051150895157974e+01,1.67938931297709928003e+01,1.64141414141414152539e+01,3.90862944162436534157e+01,1.02040816326530610070e+01,1.42857142857142846992e+01,3.54430379746835466648e+00,6.09137055837563501370e+00,1.02040816326530614511e+00,5.88235294117647011802e+00,6.58227848101265866632e+00,1.74242424242424256420e+01
2000,67108864,2097152,5.31106368921354828672e+02,2.38726790450928350040e+00,4.24403183023872632162e+00,9.57446808510638369683e+00,3.18302387267904478563e+01,1.03448275862068967967e+01,8.75331564986737475920e+00,4.01069518716577544382e+00,1.11111111111111107164e+01,3.77005347593582911259e+01,1.19363395225464188343e+01,2.10666666666666664298e+01,4.01069518716577544382e+00
2000,67108864,2097152,5.35750496707679303654e+02,1.34408602150537626052e+00,8.04289544235924935833e+00,2.80323450134770908448e+01,4.14438502673796804743e+01,1.08108108108108105228e+01,8.89487870619946008333e+00,2.58064516129032242020e+01,6.95187165775401094692e+00,3.73333333333333383663e+00,8.10810810810810855820e-01,1.33689839572192514794e+00,5.88235294117647011802e+00
2000,67108864,2097152,5.20832655165813548592e+02,3.87596899224806179518e+00,1.24352331606217614279e+01,2.08877284595300238834e+01,3.16753926701570662772e+01,1.77545691906005203009e+01,2.34986945169712768688e+00,3.63636363636363624252e+00,2.37597911227154057201e+01,1.10824742268041234183e+01,1.30208333333333348136e+00,1.21761658031088089160e+01,1.18421052631578938019e+01
2000,67108864,2097152,5.45631578100203569193e+02,2.43902439024390238487e+00,2.44565217391304345895e+00,1.68937329700272478306e+01,4.55040871934604922444e+01,3.26086956521739113057e+00,2.19178082191780809751e+00,8.17438692098092722915e+00,1.28065395095367851042e+01,5.13513513513513508713e+00,2.96195652173913011040e+01,3.54223433242506846597e+00,1.89189189189189193030e+01
2000,67108864,2097152,5.34002474033462249281e+02,2.38726790450928350040e+00,2.86486486486486491287e+01,1.12000000000000010658e+01,8.79999999999999893419e+00,5.31914893617021267147e+00,1.94070080862533700383e+01,1.14973262032085568052e+01,3.05630026809651447195e+01,4.53333333333333321491e+00,1.33689839572192514794e+00,7.23860589812332477777e+00,1.73333333333333357018e+01
2000,67108864,2097152,5.19611299571242739148e+02,2.15025906735751277665e+01,2.29381443298969074363e+01,4.18848167539267013382e+00,4.67532467532467510551e+00,1.61375661375661358932e+01,6.75324675324675283150e+00,1.43979057591623043066e+01,1.73575129533678769178e+01,1.37662337662337659339e+01,2.33160621761658015672e+00,2.64248704663212414800e+01,1.60104986876640431603e+01
2000,67108864,2097152,5.21064827238351199412e+02,3.60824742268041234183e+01,2.42819843342036563172e+01,1.62790697674418609608e+01,1.95822454308094009434e+01,5.69948186528497391379e+00,1.11398963730569935393e+01,2.84974093264248695689e+00,1.06770833333333321491e+01,3.66492146596858603402e+00,1.72323759791122732565e+01,1.30208333333333348136e+00,1.57480314960629907972e+00
2000,67108864,2097152,5.44007189599017692672e+02,1.91256830601092908672e+00,9.28961748633879835779e+00,2.45901639344262301634e+00,4.59016393442622927523e+01,1.40921409214092125950e+01,1.19891008174386914931e+01,6.48648648648648684656e+00,6.21621621621621667231e+00,2.65027322404371616926e+01,1.07142857142857135244e+01,5.72207084468664817223e+00,8.40108401084010836257e+00
2000,67108864,2097152,5.23452778277965990128e+02,2.86458333333333303727e+00,6.28272251308900475664e+00,8.11518324607329866183e+00,3.77308707124010567213e+01,1.88328912466843512163e+01,5.24934383202099752452e+00,9.63541666666666785090e+00,3.67454068241469800071e+00,3.39425587467362976923e+00,2.13157894736842088435e+01,3.01837270341207322133e+01,6.28272251308900475664e+00
2000,67108864,2097152,5.05041577547871611387e+02,1.61616161616161626569e+01,1.48614609571788403031e+01,4.81012658227848088899e+00,2.51269035532994884363e+01,1.08585858585858598957e+01,1.29113924050632906670e+01,1.01265822784810133328e+00,2.76381909547738713329e+00,8.69565217391304301486e+00,1.11111111111111107164e+01,3.27365728900255774647e+01,6.56565656565656663446e+00
2000,67108864,2097152,5.42442461093992505994e+02,3.80434782608695698514e+00,1.11413043478260860297e+01,1.00271002710027108407e+01,1.42857142857142846992e+01,1.48648648648648649129e+01,1.57608695652173924628e+01,1.08695652173913037686e+00,3.14207650273224068371e+01,2.15258855585831057056e+01,2.34332425068119896139e+01,1.34770889487870637602e+00,4.63215258855585787501e+00
2000,67108864,2097152,5.58202365103420902415e+02,2.22841225626740957466e+00,1.64804469273743023905e+01,3.64145658263305360691e+00,4.58100558659217895752e+01,2.06703910614525128153e+01,8.96358543417366959716e+00,1.11731843575418987591e+00,1.94986072423398337783e+00,1.11731843575418992032e+01,1.15492957746478879244e+01,1.22905027932960884129e+01,9.77653631284916180277e+00
2000,67108864,2097152,5.24095280521998915901e+02,2.09973753280839892099e+00,1.10236220472440944462e+01,1.67979002624671913679e+01,4.61942257217847753736e+01,3.26315789473684247923e+01,9.87012987012987075275e+00,2.08877284595300283243e+00,1.83727034120734900036e+00,9.39947780678851074754e+00,5.80474934036939327342e+00,2.09424083769633506691e+00,9.47368421052631681789e+00
2000,67108864,2097152,5.21895063603351445636e+02,2.34375000000000000000e+00,1.68393782383419683413e+01,2.61780104712041890025e+01,1.57894736842105265495e+00,8.39895013123359568397e+00,1.74934725848563985551e+01,2.30366492146596861801e+01,3.61757105943152446059e+00,3.65535248041775462369e+00,1.34564643799472314356e+01,1.04166666666666651864e+00,3.05263157894736849585e+01
2000,67108864,2097152,5.18866639599123686821e+02,1.05670103092783502774e+01,4.65116279069767468712e+00,3.65535248041775462369e+00,1.83937823834196869655e+01,4.69973890339425537377e+00,3.40314136125654442822e+00,4.59102902374670165386e+01,2.17277486910994781510e+01,5.16795865633074935630e+00,1.29870129870129868976e+00,1.29870129870129868976e+00,2.59067357512953329035e+01
2000,67108864,2097152,5.34915112983432891269e+02,6.91489361702127691700e+00,1.41711229946524071011e+01,1.17962466487935646597e+01,9.30851063829787150894e+00,1.34048257372654155972e+01,1.39784946236559122212e+01,1.60857908847184982726e+00,2.25806451612903202886e+01,3.48525469168900814410e+00,7.23860589812332477777e+00,4.89247311827956963270e+01,2.42587601078167125479e+00
2000,67108864,2097152,5.20419572667876309424e+02,3.40314136125654442822e+00,2.91338582677165334189e+01,2.66318537859007840041e+01,1.16580310880829021158e+01,5.14138817480719811925e+00,5.46875000000000000000e+00,7.51295336787564771441e+00,1.01562500000000000000e+01,2.06806282722513081751e+01,5.23560209424083744523e+00,0.00000000000000000000e+00,2.54545454545454532536e+01
2000,67108864,2097152,5.41469380041926001468e+02,1.90217391304347849257e+01,3.24324324324324351210e+01,2.69541778975741275204e+00,7.04607046070460629750e+00,3.52303523035230314875e+00,7.31707317073170671051e+00,4.05405405405405439012e+00,8.17438692098092611893e-01,2.37196765498652304416e+01,1.63487738419618522379e+00,9.28961748633879835779e+00,3.67567567567567579090e+01
2000,67108864,2097152,5.24533755058472365818e+02,6.51041666666666696273e+00,3.21899736147757238314e+01,9.23482849604221556206e+00,7.85340314136125616784e+00,3.14136125654450237832e+00,1.81578947368421061981e+01,2.86458333333333321491e+01,2.11640211640211628463e+00,2.61780104712041872261e+00,2.91005291005290978035e+00,8.66141732283464627073e+00,2.48021108179419513817e+01
2000,67108864,2097152,5.21918488858084060666e+02,2.31168831168831161449e+01,1.32812500000000000000e+01,3.57702349869451694531e+01,2.60416666666666678509e+01,4.98687664041994782593e+00,4.69973890339425537377e+00,2.09424083769633506691e+00,5.44041450777202051370e+00,2.15223097112860877189e+01,1.42487046632124361167e+01,1.04438642297650141622e+00,9.32642487046632062686e+00
2000,67108864,2097152,5.40772195656788085216e+02,7.27762803234501376437e+00,1.40540540540540543901e+01,3.44173441734417338012e+01,7.92349726775956320068e+00,7.52688172043010794710e+00,4.05405405405405439012e+00,1.88679245283018870438e+00,3.22580645161290302525e+00,7.19999999999999928946e+00,3.08943089430894310965e+01,2.71002710027100246482e-01,3.30623306233062379533e+01
2000,67108864,2097152,5.24709763353273160646e+02,4.09921671018276754239e+01,8.26873385012920003589e+00,2.60416666666666696273e+00,4.16886543535620077705e+01,1.78477690288713901623e+01,9.66057441253263604608e+00,1.31578947368421039776e+00,5.49738219895287993921e+00,5.48302872062663215758e+00,2.09973753280839892099e+00,1.58311345646438006440e+00,2.16358839050131912529e+01
2000,67108864,4194304,4.93800336771829677218e+02,9.75609756097560953947e+00,2.86069651741293498048e+01,8.93300248138957719846e+00,1.47420147420147418238e+00,3.76237623762376216519e+01,3.47394540942928076177e+00,1.57248157248157252042e+01,1.64619164619164628505e+01,4.17690417690417703511e+00,2.22222222222222232091e+00,1.46341463414634165296e+00,2.76960784313725518757e+01
2000,67108864,4194304,4.78669528472220918047e+02,2.14797136038186131657e+01,1.00961538461538467004e+01,1.90361445783132516851e+01,1.08433734939759034432e+01,1.08173076923076934008e+01,1.94244604316546762846e+01,1.19617224880382782004e+01,2.61904761904761906877e+00,1.27403846153846149747e+01,1.36690647482014391301e+01,7.21153846153846078693e+00,1.72661870503597114634e+01
2000,67108864,4194304,4.98099005146856995907e+02,2.23880597014925371013e+01,2.54364089775561090789e+01,3.99002493765586008223e+00,3.50000000000000044409e+00,9.42928039702233178332e+00,2.79301745635910201315e+01,4.01002506265664138141e+00,5.75000000000000000000e+00,4.27135678391959761058e+00,9.13705583756345163238e+00,1.91435768261964724957e+01,2.55696202531645546685e+01
2000,67108864,4194304,5.20438938200478332874e+02,5.74412532637075745612e+00,4.72868217054263553223e+01,3.39425587467362976923e+00,1.83246073298429301701e+01,1.57068062827225123357e+01,1.91709844559585462775e+01,4.65116279069767468712e+00,3.39425587467362976923e+00,2.61096605744125298543e+00,5.46875000000000000000e+00,1.30548302872062649271e+00,2.45430809399477816157e+01
2000,67108864,4194304,5.15043387254942331310e+02,2.48062015503875983313e+01,1.71355498721227625936e+01,3.60824742268041198656e+00,3.31619537275064288906e+01,2.32558139534883707711e+01,2.58397932816537467815e+00,8.95140664961636822738e+00,3.61757105943152446059e+00,1.64102564102564087989e+01,8.57142857142857117481e+00,1.19170984455958546278e+01,3.86597938144329900112e+00
2000,67108864,4194304,5.30263320811165044688e+02,1.28000000000000007105e+01,1.08465608465608465139e+01,2.31805929919137447826e+01,2.38095238095238093123e+00,4.78723404255319184841e+00,1.75066312997347495184e+01,2.40740740740740726267e+01,1.94736842105263150415e+01,8.42105263157894690096e+00,1.66226912928759915644e+01,1.12299465240641715980e+01,1.85676392572944282122e+00
2000,67108864,4194304,5.22948551275628346957e+02,3.48284960422163578642e+01,1.51041666666666660745e+01,1.40992167101827678977e+01,3.13315926892950358251e+00,3.14960629921259815944e+00,1.57480314960629907972e+00,1.27272727272727266268e+01,1.83727034120734900036e+00,2.29551451187335082693e+01,2.73684210526315823131e+01,1.57480314960629907972e+00,7.87401574803149628679e+00
2000,67108864,4194304,5.07495711661236441614e+02,2.06106870229007625994e+01,2.73657289002557533308e+01,8.12182741116751216737e+00,6.37755102040816357345e+00,1.35897435897435894248e+01,2.29591836734693899302e+00,2.02046035805626615911e+01,8.14249363867684472496e+00,6.66666666666666696273e+00,5.86734693877551016783e+00,5.32994923857868041495e+00,2.61421319796954314540e+01
2000,67108864,4194304,5.03937007874015762354e+02,1.33165829145728640270e+01,1.22500000000000000000e+01,9.02255639097744221999e+00,8.50000000000000000000e+00,1.70854271356783904423e+01,1.00250626566416034535e+01,3.13131313131313149256e+01,2.54452926208651390994e+01,6.53266331658291488083e+00,5.05050505050505016413e+00,8.60759493670886044470e+00,1.08312342569269528525e+01
2000,67108864,4194304,4.88119655699919633207e+02,1.36253041362530407099e+01,2.19753086419753067560e+01,6.61764705882352988198e+00,6.28019323671497620154e+00,3.69193154034229777949e+01,2.22493887530562339805e+01,2.68292682926829293422e+01,1.43552311435523112237e+01,1.32029339853300733409e+01,1.78484107579462083493e+01,6.60146699266503667047e+00,3.26829268292682968422e+01
2000,67108864,4194304,5.02859889908884326815e+02,1.40703517587939703759e+01,2.17721518987341760010e+01,1.64974619289340083128e+01,5.56962025316455644486e+00,1.26865671641791042390e+01,1.87032418952618471053e+01,1.80904522613065346093e+01,9.75000000000000000000e+00,1.18686868686868685074e+01,4.59595959595959584476e+01,2.18045112781954877335e+01,1.03274559193954651448e+01
2000,67108864,4194304,5.06850078815187259806e+02,5.32994923857868041495e+00,1.97969543147208142386e+01,1.66666666666666642982e+01,1.28205128205128193741e+00,1.30434782608695645223e+01,4.32569974554707314951e+00,8.69565217391304301486e+00,1.06060606060606055223e+01,6.59898477157360474621e+00,4.39086294416243632099e+01,1.47959183673469389930e+01,1.58163265306122458043e+01
2000,67108864,4194304,4.94705660026397481488e+02,4.40886699507389181463e+01,1.61290322580645160144e+01,1.50990099009900990978e+01,6.38820638820638819766e+00,7.84313725490196045342e+00,7.65432098765432122889e+00,5.45905707196029776895e+00,3.48258706467661705020e+00,9.82800982800982758647e+00,1.66253101736972688229e+01,1.44963144963144969779e+01,1.33995037220843666859e+01
2000,67108864,4194304,5.29951255083557384751e+02,4.30446194225721754378e+01,1.64021164021164018720e+01,0.00000000000000000000e+00,6.13333333333333285964e+00,2.27513227513227498378e+01,1.00795755968169764571e+01,3.96825396825396792266e+00,3.17460317460317442695e+00,5.36193029490616623889e+00,1.09042553191489375308e+01,6.38297872340425520576e+00,2.81914893617021249383e+01
2000,67108864,4194304,5.36927598266475570199e+02,4.82666666666666657193e+01,8.04289544235924935833e+00,5.36193029490616646093e-01,3.50404312668463635561e+00,3.75335120643431618959e+00,1.40161725067385454224e+01,4.27807486631015976286e+00,1.34408602150537621611e+01,2.29946524064171136104e+01,8.48806366047745264325e+00,8.75331564986737475920e+00,1.98924731182795682116e+01
2000,67108864,4194304,5.38772057664773342367e+02,1.88172043010752698677e+00,1.07526881720430100842e+01,1.61725067385444742918e+00,4.30107526881720492185e+00,9.51086956521739246284e+00,8.13008130081300905978e-01,3.27956989247311838653e+01,3.52303523035230314875e+00,3.72654155495978613999e+01,1.12299465240641715980e+01,4.04312668463611846192e+00,3.07065217391304337013e+01
