FileSizeMB,BlockSizeMB,ChunkSizeMB,ThroughputMBs,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11
2000,67108864,4194304,3.56898126998629493301e+02,6.15384615384615401013e+01,1.81657848324514965554e+01,2.30215827338129521706e+01,5.63176895306859250923e+01,2.36983842010772001174e+01,1.61231884057971015523e+01,2.41379310344827580082e+01,1.16279069767441853855e+01,2.69299820466786332673e+00,4.62633451957295349644e+00,2.33393177737881485356e+00,2.23423423423423415102e+01
2000,67108864,4194304,3.87929044674296733319e+02,5.02901353965183695038e+00,2.02312138728323702708e+01,2.83236994219653190896e+01,6.99029126213592277850e+00,2.55859375000000000000e+01,9.67117988394584138234e+00,3.55769230769230802025e+01,3.06324110671936757910e+01,3.18897637795275592509e+01,2.31075697211155350885e+01,3.32031250000000000000e+00,4.04669260700389088470e+01
2000,67108864,4194304,4.05249274907734843509e+02,1.41414141414141401043e+01,2.80163599182004077193e+01,1.09979633401221992273e+01,7.73930753564154727542e+00,2.22903885480572618860e+01,8.96130346232179242350e+00,9.85801217038539476789e+01,2.66129032258064484040e+01,7.72357723577235777412e+00,1.46938775510204102659e+01,4.27698574338085535373e+00,2.49492900608519292405e+01
2000,67108864,4194304,4.00190250445061565188e+02,1.32530120481927724541e+01,1.87878787878787854027e+01,2.07112970711297066373e+01,9.25553319919517036851e+00,3.69477911646586321126e+01,1.86746987951807206230e+01,6.32734530938123711508e+01,4.06374501992031866848e+01,2.13572854291417186801e+01,1.73387096774193558701e+01,4.00801603206412782043e+00,2.61044176706827313339e+00
2000,67108864,4194304,3.90612869639399889365e+02,1.68297455968688822736e+01,2.62135922330097095312e+01,3.60946745562130217877e+01,1.95694716242661428396e+01,5.50583657587548671586e+01,1.48727984344422701213e+01,4.21568627450980386584e+01,1.05468750000000000000e+01,1.13502935420743629180e+01,1.19373776908023483401e+01,2.43083003952569178807e+01,3.55029585798816560427e+00
2000,67108864,8388608,3.51154851739787943643e+02,1.45907473309608537448e+01,3.86643233743409453496e+01,2.63157894736842088435e+01,2.02821869488536137283e+01,1.76366843033509690386e+00,1.40070921985815601829e+01,4.38721136767317929639e+01,2.23423423423423415102e+01,3.35689045936395729086e+01,2.04946996466431095030e+01,1.46643109540636036314e+01,1.01576182136602444217e+01
2000,67108864,8388608,3.98896413183287108950e+02,8.56573705179282818278e+00,9.87951807228915583892e+01,1.84368737474949888622e+01,1.36546184738955833637e+01,3.54581673306772913179e+01,6.38722554890219473833e+00,3.37373737373737370149e+01,1.60320641282565112817e+01,2.39999999999999991118e+00,6.46464646464646452984e+00,1.31048387096774181515e+01,1.64658634538152597315e+01
2000,67108864,8388608,3.97282271437549979964e+02,1.38888888888888892836e+01,9.94023904382470107066e+01,2.29411764705882355031e+01,1.87122736418511053103e+01,1.53386454183266938145e+01,5.98802395209580851088e+00,4.48412698412698418338e+01,2.30460921843687387423e+01,2.99401197604790425544e+00,1.25999999999999996447e+01,9.94035785288270412607e-01,7.76892430278884482675e+00
2000,67108864,8388608,4.35130807935654615903e+02,3.28947368421052610543e+00,9.63123644251626842561e+01,2.15982721382289426515e+01,1.72113289760348600055e+01,1.52505446623093678937e+01,1.97752808988764030573e+01,4.42731277533039673244e+01,1.93478260869565197311e+01,3.47826086956521729476e+00,8.79120879120879195057e+00,1.06290672451193053405e+01,1.04212860310421291388e+01
2000,67108864,8388608,4.11732057952110608312e+02,4.14078674948240177400e+00,6.21118012422360195046e+01,2.48971193415637870316e+01,1.96687370600414084265e+01,2.09979209979209997528e+01,2.19712525667351137315e+01,4.28865979381443267471e+01,8.90269151138716274829e+00,1.32780082987551875107e+01,5.23012552301255162490e+00,3.12629399585921348148e+01,1.28630705394190858470e+01
