FileSizeMB,BlockSizeMB,ThroughputMBs,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11
3000,67108864,4.22428176297301547493e+02,1.01838755304101837851e+01,8.84831460674157277424e+00,1.18980169971671401186e+01,7.31364275668073116066e+00,1.28169014084507040252e+01,1.76803394625176792943e+01,9.88700564971751383325e+00,1.22881355932203391035e+01,1.33144475920679870029e+01,2.63751763046544418501e+01,8.56741573033707837226e+00,7.59493670886075999960e+00
3000,67108864,4.08768353699081103514e+02,1.48247978436657685819e+01,4.78796169630642953763e+00,3.55463347164591993987e+01,9.27694406548430983150e+00,8.27679782903663507909e+00,1.01508916323731135378e+01,7.68175582990397831651e+00,1.51639344262295079346e+01,8.95522388059701412999e+00,1.02319236016371082343e+01,5.85831062670299740347e+00,1.56462585034013610397e+01
3000,67108864,3.67693380979858716273e+02,9.03540903540903528324e+00,1.09202453987730052631e+01,1.45320197044334964431e+01,1.74447174447174440104e+01,1.59851301115241621886e+01,2.20588235294117644969e+01,1.31773399014778327398e+01,1.31127450980392161739e+01,8.87792848335388384839e+00,7.73006134969325131578e+00,3.80368098159509226974e+00,1.19311193111931110877e+01
3000,67108864,4.24986545634276126293e+02,1.51685393258426977070e+01,1.38810198300283289541e+01,1.51988636363636349103e+01,1.46514935988620198515e+01,2.34042553191489375308e+01,1.00424328147100414554e+01,2.67045454545454532536e+01,1.13636363636363633134e+01,9.52380952380952372494e+00,1.38176638176638171274e+01,7.57363253856942453268e+00,9.65909090909090828347e+00
3000,67108864,3.78518471133613616075e+02,1.35849056603773590268e+01,8.94206549118387883368e+00,1.26903553299492379836e+01,1.12515802781289497858e+01,8.61850443599493054592e+00,1.70886075949367075566e+01,8.20707070707070762694e+00,2.13114754098360634771e+01,1.01631116687578426649e+01,2.05063291139240533312e+01,7.22433460076045541598e+00,2.12198221092757286499e+01
3000,67108864,4.26749695087342843181e+02,1.79231863442389744989e+01,1.05263157894736831821e+01,1.56472261735419646556e+01,9.70042796005706264850e+00,1.01283880171184019758e+01,7.01001430615164444760e+00,7.87965616045845251847e+00,1.95121951219512190789e+01,1.60000000000000000000e+01,2.56776034236804573396e+00,2.43281471004243279310e+01,8.27389443651925837742e+00
3000,67108864,4.24723855167466467719e+02,9.34844192634560933186e+00,1.14730878186968840993e+01,1.14122681883024252869e+01,6.25000000000000000000e+00,1.12056737588652470805e+01,1.27840909090909082835e+01,2.18750000000000000000e+01,9.87306064880112899118e+00,3.40909090909090872756e+00,1.10953058321479378634e+01,4.82954545454545414174e+00,3.12410841654778899112e+01
3000,67108864,3.86876928259089936546e+02,1.20512820512820510999e+01,1.65374677002584000718e+01,9.52380952380952372494e+00,1.72903225806451636970e+01,1.21447028423772618311e+01,4.90322580645161298918e+00,1.55642023346303499665e+01,1.02199223803363512530e+01,9.02061855670103085458e+00,1.24352331606217614279e+01,7.34536082474226859063e+00,1.98443579766536970510e+01
3000,67108864,4.42798741920214467882e+02,2.67751479289940803596e+01,1.37370753323485974562e+01,1.87869822485207080831e+01,4.89614243323442099864e+00,1.03857566765578646084e+01,7.81710914454277361330e+00,1.89552238805970141300e+01,5.76923076923076916245e+00,1.36094674556213011130e+01,1.29985228951255535890e+01,9.83606557377049206536e+00,5.60471976401179894367e+00
3000,134217728,3.80120604665448240667e+02,1.82509505703422050260e+01,1.33757961783439487391e+01,2.95685279187817293689e+01,6.48030495552731888864e+00,2.92249047013977136800e+00,9.48166877370417182647e+00,4.82233502538071068244e+00,8.11153358681875680247e+00,1.40328697850821750848e+01,8.38627700127064734659e+00,2.43622448979591830209e+01,1.00636942675159239968e+01
3000,134217728,3.81145882061775637339e+02,1.10406091370558367970e+01,9.54198473282442805044e+00,3.14393939393939376714e+01,3.43074968233799282302e+00,4.21994884910485890117e+00,1.14503816793893129500e+01,1.65184243964421852979e+01,1.20711562897077495649e+01,5.34351145038167896217e+00,1.62849872773536894499e+01,1.07006369426751604124e+01,1.52477763659466329926e+01
3000,134217728,4.38373010718073999215e+02,6.84133915574963591411e+00,2.15226939970717445760e+01,3.09171597633136130412e+01,1.38483965014577279362e+01,1.74231332357247445941e+01,1.01321585903083697389e+01,4.53879941434846312376e+00,5.54744525547445288538e+00,1.29548762736535643114e+01,9.37500000000000000000e+00,3.66032210834553461964e+00,6.60792951541850204222e+00
3000,134217728,3.83272799653214747195e+02,1.14649681528662430452e+01,9.92268041237113429531e+00,1.98463508322663244599e+01,5.99489795918367285310e+00,7.64331210191082810468e+00,1.13956466069142123843e+01,2.14377406931964067383e+01,1.66240409207161143890e+00,1.84810126582278506646e+01,1.61538461538461532996e+01,9.93630573248407777953e+00,1.45244215938303327107e+01
3000,134217728,4.21883549733812571958e+02,1.51343705799151351243e+01,9.85915492957746408820e+00,2.96875000000000000000e+01,1.29577464788732381606e+01,6.60112359550561755839e+00,1.09859154929577478299e+01,1.12517580872011251358e+01,5.89887640449438155343e+00,5.80736543909348412740e+00,1.62200282087447114066e+01,9.15492957746478985825e+00,1.52327221438645992180e+01
3000,134217728,4.14230416497637634166e+02,6.89655172413793060571e+00,3.52697095435684673248e+01,7.87292817679557899169e+00,1.38312586445366534349e+01,7.19225449515905879139e+00,1.16343490304709149541e+01,1.08665749656121057853e+01,1.64819944598337961850e+01,6.49171270718232040764e+00,1.45454545454545449701e+01,1.22589531680440781969e+01,6.89655172413793060571e+00
3000,134217728,3.80395964303135542650e+02,8.59671302149178195862e+00,4.38931297709923669004e+01,3.79746835443037999980e+00,2.09068010075566732553e+01,9.28753180661577637522e+00,5.86734693877551016783e+00,3.03413400758533491341e+00,8.64040660736975851819e+00,1.47582697201017793986e+01,1.54731457800511513767e+01,2.29591836734693899302e+00,9.57854406130268287711e+00
