FileSizeMB,BlockSizeMB,ChunkSizeMB,ThroughputMBs,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11
4000,67108864,1048576,6.96842987686436003969e+02,5.90277777777777767909e+00,1.03327495621716280993e+01,7.15532286212914492296e+00,7.66550522648083543231e+00,2.31707317073170742106e+01,2.94627383015597921201e+00,9.53206239168110869286e+00,1.21527777777777790114e+00,2.40614334470989774672e+01,3.31588132635253085567e+00,5.79584775086505175068e+01,1.15384615384615383249e+01
4000,67108864,1048576,7.32273087334732849740e+02,3.87568555758683714885e+01,9.34065934065934122543e+00,2.93040293040293065019e+01,2.45871559633027523262e+01,6.45756457564575647723e+00,2.26102941176470579876e+01,1.65137614678899091736e+00,1.09689213893967085767e+00,1.16487455197132625528e+01,2.21402214022140197969e+00,1.10091743119266070039e+01,5.67765567765567791270e+00
4000,67108864,2097152,6.92890013064441177448e+02,1.69257340241796185865e+01,4.85268630849220095058e+00,1.83566433566433566682e+01,8.46286701208980929323e+00,7.09342560553633294518e+00,1.99652777777777785673e+01,2.65164644714038111317e+01,7.62564991334488695429e+00,2.39795918367346914124e+01,2.06956521739130430149e+01,6.41247833622183716074e+00,1.36678200692041542652e+01
4000,67108864,2097152,6.99986980242167533106e+02,1.15183246073298430900e+01,6.64335664335664333180e+00,2.80210157618213671071e+01,2.43055555555555535818e+01,3.50877192982456120873e+00,1.58730158730158721347e+00,6.52557319223985832224e+00,3.16901408450704202835e+00,1.33790737564322466113e+01,7.42049469964664343280e+00,4.33797909407665471804e+01,1.20141342756183746587e+01
4000,67108864,2097152,7.38568665005748812291e+02,2.02578268876611433669e+00,9.77859778597785833654e+00,2.02578268876611433669e+00,6.64206642066420727133e+00,5.55555555555555535818e+00,2.43494423791821574810e+01,5.94795539033457210110e+00,3.54477611940298498183e+00,4.52898550724637694032e+00,2.22014925373134346387e+01,6.19223659889094193431e+01,1.27541589648798527890e+01
4000,67108864,2097152,7.16385747935376230089e+02,1.96428571428571419055e+00,7.69230769230769251266e+00,2.22621184919210044484e+01,1.62162162162162175605e+01,7.67857142857142882519e+00,9.00900900900900936108e+00,2.60323159784560154151e+01,2.18246869409660106953e+01,5.37261698440207968730e+00,2.19251336898395692288e+01,1.07526881720430123046e+00,2.47755834829443450928e+01
4000,67108864,2097152,7.35583212667037173560e+02,6.97247706422018431738e+00,8.37988826815642440238e+00,1.66051660516605181783e+01,4.22794117647058875775e+00,2.76243093922651938854e+00,1.53419593345656188887e+01,1.10701107011070098984e+00,1.80811808118081174257e+01,1.45190562613430138583e+01,3.69003690036900344751e+00,6.34686346863468600077e+01,2.58780036968576743206e+00
4000,67108864,2097152,7.35605262446487017769e+02,3.49264705882352943789e+00,2.02602230483271377182e+01,3.73831775700934532125e+00,1.40221402214022123900e+01,2.58241758241758283532e+01,6.09981515711645094768e+00,1.28913443830570906279e+00,3.71323529411764710062e+01,9.30232558139534937425e+00,2.59259259259259255970e+00,2.89667896678966805268e+01,1.08256880733944953477e+01
4000,67108864,2097152,6.22071501209384791764e+02,3.42679127725856647046e+00,1.26760563380281681134e+01,2.21528861154446161663e+01,1.05022831050228298011e+01,2.01863354037267095364e+00,1.71606864274570991569e+00,1.92546583850931689597e+01,1.01246105919003106521e+01,2.11419753086419746069e+01,2.97971918876755061945e+01,1.09204368174726997864e+01,1.71073094867807142805e+01
4000,67108864,2097152,7.13844023296299724279e+02,2.00000000000000000000e+01,5.19713261648745472598e+00,2.68817204301075252104e+00,1.37745974955277272755e+01,4.65116279069767468712e+00,3.85585585585585590707e+01,1.18491921005386000587e+01,8.13743218806509993613e+00,2.23008849557522133011e+01,2.49554367201426030576e+00,2.35714285714285693984e+01,6.03907637655417417477e+00
4000,67108864,2097152,7.48466018894276203355e+02,9.22787193973634778388e+00,9.21052631578947256230e+00,6.35338345864661633300e+01,8.30188679245283012165e+00,5.58659217877094960159e+00,1.12149532710280364078e+00,1.62313432835820883327e+01,5.28301886792452890518e+00,3.47426470588235289938e+01,2.05607476635514041519e+00,1.86915887850467266063e+00,2.43902439024390238487e+00
4000,67108864,2097152,7.40052902681748150826e+02,1.34935304990757849453e+01,3.88888888888888883955e+00,1.64835164835164817987e+01,1.91881918819188186376e+01,1.01476014760147599247e+01,1.46788990825688081543e+00,3.61467889908256907461e+01,1.14814814814814809552e+01,8.97666068222621227335e+00,3.59116022099447533833e+01,3.13653136531365284156e+00,1.05166051660516615129e+01
4000,67108864,2097152,7.20037787583092381283e+02,2.15053763440860201683e+01,1.37432188065099456509e+01,1.46209386281588447076e+01,1.50090415913200718734e+01,8.99280575539568260979e+00,9.00900900900900913904e-01,1.27697841726618719349e+01,1.20720720720720731123e+01,4.24511545293072813934e+01,1.80180180180180182781e+00,8.71143375680580689391e+00,1.18918918918918929961e+01
4000,67108864,2097152,7.11609174278957539173e+02,2.38010657193605688065e+01,1.50000000000000000000e+01,2.32682060390763787439e+01,8.37789661319073175605e+00,2.84697508896797124578e+00,8.36298932384341497936e+00,1.00000000000000000000e+01,2.41134751773049629264e+01,4.07871198568873012391e+01,7.39436619718309806615e+00,3.57142857142857117481e+00,4.30107526881720492185e+00
4000,67108864,2097152,7.18267610350595418822e+02,5.17857142857142882519e+00,3.12387791741472184981e+01,2.80797101449275388063e+01,4.52079566003616672987e+00,2.69784172661870513821e+00,4.51263537906137202071e+00,2.08258527827648123321e+01,1.15315315315315309874e+01,1.93895870736086166630e+01,1.24561403508771935122e+01,1.28158844765342951888e+01,1.02702702702702701743e+01
4000,67108864,2097152,7.22935247232106803494e+02,1.89090909090909100598e+01,1.20938628158844760918e+01,2.44565217391304337013e+01,6.69077757685352647599e+00,8.21167883211678883981e+00,3.97830018083182634925e+00,3.17773788150807909858e+01,1.90562613430127036906e+01,3.62318840579710144123e-01,1.49647887323943660220e+01,7.62250453720508147626e+00,1.20218579234972668957e+01
4000,67108864,2097152,7.37897103938341274443e+02,1.40480591497227358388e+01,1.84842883548983372144e+00,2.77777777777777767909e+00,2.74401473296500952870e+01,1.61111111111111107164e+01,1.01851851851851851194e+01,3.34572490706319669584e+00,3.15985130111524199492e+01,9.24214417744916860720e-01,1.35869565217391290446e+01,2.21811460258780037691e+01,1.55844155844155842772e+01
4000,67108864,2097152,7.26399331131495841873e+02,1.38433515482695810306e+01,8.79120879120879195057e+00,4.36363636363636420157e+00,3.82513661202185817345e+00,1.65755919854280513448e+01,4.71014492753623237320e+00,6.32911392405063288891e+00,6.31386861313868550383e+01,1.41560798548094357585e+01,1.87500000000000000000e+01,1.63339382940108879261e+00,7.48175182481751921415e+00
4000,67108864,2097152,7.22910945504262031136e+02,2.16216216216216228219e+00,1.92727272727272733732e+01,4.15162454873646247222e+00,5.61594202898550687308e+00,2.27436823104693139896e+01,4.18181818181818165669e+00,1.46473779385171773981e+01,6.24319419237749571039e+01,7.27272727272727292913e-01,1.78445229681978787539e+01,2.17391304347826075372e+00,5.63636363636363668661e+00
4000,67108864,2097152,7.45705760166859136007e+02,1.51969981238273934565e+01,1.32710280373831785994e+01,1.13594040968342646636e+01,3.52504638218923904702e+00,3.89610389610389606929e+00,3.75234521575985002784e+00,2.99625468164794028780e+00,6.34831460674157312951e+01,8.92193308550185903982e+00,2.35294117647058804721e+01,2.25563909774436055500e+00,1.16322701688555358857e+01
4000,67108864,2097152,7.18788281091501517039e+02,1.12299465240641715980e+01,6.82226211849192143433e+00,2.03971119133574028126e+01,4.15162454873646247222e+00,5.72450805008944563212e+00,4.53720508166969160868e+00,2.49547920433996388567e+01,7.59493670886075999960e+00,1.21376811594202891342e+01,1.73380035026269680998e+01,3.79496402877697889267e+01,1.35623869801084993014e+01
4000,67108864,2097152,7.26625634117108120336e+02,9.40325497287522615864e+00,1.02189781021897818647e+01,5.81521739130434838216e+01,2.17785843920145172348e+00,9.28961748633879835779e+00,7.69230769230769251266e+00,8.22669104204753232068e+00,7.44101633393829420271e+00,1.90562613430127036906e+01,2.26785714285714270488e+01,3.26086956521739113057e+00,2.73224043715846987013e+00
4000,67108864,2097152,7.25830304503958473106e+02,1.56363636363636366866e+01,1.10108303249097474463e+01,1.44665461121157323809e+00,2.18181818181818210078e+00,1.02376599634369291891e+01,2.49541284403669720859e+01,1.02189781021897818647e+01,6.17328519855595700960e+01,4.56204379562043804697e+00,9.76909413854351704742e+00,3.44827586206896530285e+00,9.10746812386156534558e+00
4000,67108864,2097152,7.22777968209695245605e+02,3.33935018050541572165e+01,7.91366906474820108741e+00,2.71247739602169968265e+00,7.98548094373865691153e+00,1.26582278481012657778e+01,3.80434782608695698514e+00,4.53720508166969160868e+00,4.11657559198542770673e+01,7.98548094373865691153e+00,3.18584070796460174790e+01,1.05454545454545449701e+01,4.71014492753623237320e+00
4000,67108864,2097152,6.36191907925217606135e+02,1.47199999999999988631e+01,2.28571428571428576504e+01,8.78594249201277932571e+00,4.63258785942491968513e+00,3.67412140575079870786e+00,1.49920255183413058120e+01,2.62321144674085857673e+01,3.48171701112877585160e+01,1.33545310015898248679e+01,5.28771384136858468850e+00,5.31400966183574841040e+00,4.76947535771065211918e+00
4000,67108864,2097152,7.48408182571182464926e+02,1.65427509293680294888e+01,2.57462686567164205087e+01,7.83582089552238869601e+00,1.08818011257035642814e+01,2.61682242990654234660e+00,1.38519924098671722845e+01,2.78810408921933072790e+00,5.48022598870056469877e+01,3.20150659133709991622e+00,1.62661737523105358605e+01,3.75939849624060151712e+00,3.94736842105263141534e+00
4000,67108864,2097152,7.52573424826193217996e+02,7.53676470588235236647e+00,3.85633270321361081301e+01,1.35338345864661651063e+01,7.89473684210526283067e+00,8.08270676691729228480e+00,1.68880455407969627402e+01,1.70454545454545436378e+00,3.65853658536585371053e+01,2.62172284644194775183e+00,1.52542372881355934311e+01,3.57815442561205276917e+00,1.51969981238273934565e+01
4000,67108864,2097152,7.25137001040027712406e+02,2.14028776978417276666e+01,1.06690777576853523811e+01,4.90018148820326704396e+00,2.18579234972677616256e+00,1.07468123861566482447e+01,8.19672131147540916629e+00,1.10108303249097474463e+01,1.87956204379562024087e+01,3.42245989304812781029e+01,3.99274047186932845577e+00,9.98185117967332047328e+00,2.58652094717668461499e+01
4000,67108864,2097152,7.14165071400438478122e+02,2.98401420959147394285e+01,6.95187165775401094692e+00,2.46869409660107343996e+01,2.52252252252252251452e+00,1.25448028673835114688e+01,5.75539568345323804266e+00,1.03756708407871194311e+01,1.48479427549194991087e+01,1.56966490299823622223e+01,1.60714285714285729512e+01,1.66666666666666642982e+01,2.15053763440860246092e+00
4000,67108864,2097152,7.12257560881105291628e+02,2.86987522281639932942e+01,5.15097690941385444319e+00,3.75000000000000000000e+00,7.32142857142857206298e+00,7.29537366548042687242e+00,7.50000000000000000000e+00,1.86832740213523145201e+01,2.15686274509803936894e+01,1.19791666666666678509e+01,3.29181494661921689726e+01,1.35957066189624331543e+01,5.70409982174688057199e+00
4000,67108864,2097152,7.30008667027899264212e+02,1.74147217235188485063e+01,9.15750915750915694957e+00,2.32472324723247218969e+01,5.10018214936247726854e+00,9.45454545454545502992e+00,1.88299817184643494272e+01,1.00182149362477233012e+01,5.29197080291970767263e+00,3.51351351351351368635e+01,5.83941605839416055801e+00,8.42490842490842517520e+00,1.41025641025641021997e+01
4000,67108864,2097152,7.29169761840395267427e+02,7.28241563055062179899e+00,1.61764705882352934907e+01,4.22018348623853256640e+00,8.37887067395264217851e+00,2.00729927007299258079e+00,8.44036697247706513281e+00,1.90127970749542960505e+01,3.46083788706739525765e+00,6.45985401459854102768e+01,4.95412844036697297412e+00,1.59340659340659325238e+01,1.04587155963302755879e+01
4000,67108864,4194304,7.34451658391844603102e+02,1.94594594594594596515e+01,1.68807339449541302656e+01,2.67399267399267408507e+01,4.39560439560439597528e+00,2.75229357798165175097e+00,2.05175600739371510883e+01,3.69685767097966744288e+00,1.81818181818181834331e+01,6.48148148148148095515e+00,1.07468123861566482447e+01,3.43807763401109056645e+01,9.39226519337016618749e+00
4000,67108864,4194304,7.40647885441028961395e+02,7.42753623188405764921e+00,2.60147601476014749267e+01,8.90538033395176142903e+00,4.22018348623853256640e+00,3.03142329020332716993e+01,1.87732342007434951370e+01,8.02238805970149293501e+00,1.25925925925925916715e+01,2.22634508348794071253e+01,5.74074074074074047758e+00,1.01313320825515944534e+01,1.98874296435272057693e+01
4000,67108864,4194304,7.14843036553141246259e+02,1.11304347826086953432e+01,1.55635062611806791466e+01,1.74147217235188485063e+01,4.28571428571428558740e+00,1.09123434704830053477e+01,4.70162748643761307932e+00,1.49200710479573697143e+01,1.96779964221824688053e+00,0.00000000000000000000e+00,2.03237410071942470324e+01,1.53571428571428576504e+01,4.60837887067395257645e+01
4000,67108864,4194304,7.22210817309732192371e+02,2.42424242424242422089e+01,3.23741007194244589940e+00,3.23049001814882075223e+01,7.97101449275362217151e+00,7.98548094373865691153e+00,1.13718411552346569948e+01,1.88747731397459190816e+01,2.77477477477477485479e+01,7.20720720720720686714e-01,1.47747747747747730784e+01,1.98915009041591317462e+00,9.56678700361010747599e+00
4000,67108864,4194304,7.33102357217319422489e+02,1.20938628158844760918e+01,2.76243093922651965499e+01,1.74311926605504581289e+01,5.32110091743119273389e+00,6.42201834862385378955e+00,1.25461254612546113663e+01,1.70642201834862383691e+01,1.28205128205128193741e+00,1.83486238532110101929e-01,1.77330895795246803459e+01,3.27868852459016366652e+01,1.08058608058608065505e+01
4000,67108864,4194304,7.18689354970913768739e+02,3.32142857142857153008e+01,1.16906474820143877480e+01,6.30630630630630584221e+00,2.69784172661870478294e+01,7.55395683453237420935e+00,1.27737226277372268868e+01,1.57323688969258572712e+01,9.62566844919786035462e+00,1.00364963503649633481e+01,1.69981916817359852701e+01,4.14414414414414444821e+00,2.30769230769230766498e+01
4000,67108864,4194304,7.22520121282227592019e+02,5.63506261180679786094e+01,1.44144144144144137343e+00,1.69064748201438845854e+01,1.41304347826086953432e+01,6.53357531760435517043e+00,1.76043557168784019495e+01,3.25497287522604006327e+00,8.11287477954144620185e+00,1.50635208711433765671e+01,9.69479353680430833151e+00,3.26086956521739113057e+00,1.73913043478260860297e+01
4000,67108864,4194304,6.67273885902838287620e+02,1.45728643216080389067e+01,2.81456953642384100078e+00,2.24252491694352151796e+01,9.24369747899159754922e+00,4.35510887772194266176e+00,5.03355704697986539031e+00,3.00500834724540899501e+00,3.03278688524590158693e+01,1.92953020134228196980e+01,1.21666666666666678509e+01,1.89279731993299833448e+01,1.89915966386554622147e+01
4000,67108864,4194304,7.36206255544553414438e+02,1.97416974169741692435e+01,4.18348623853211023516e+01,1.84162062615101307372e+00,2.41818181818181834331e+01,6.46950092421441791402e+00,1.16666666666666660745e+01,3.90334572490706310788e+00,2.92504570383912243514e+00,3.87453874538745424161e+01,5.52486187845303877708e+00,2.95202952029520293564e+00,5.40037243947858414117e+00
4000,67108864,4194304,7.38060760114015579347e+02,2.55985267034990791046e+01,1.03896103896103895181e+01,1.66666666666666674068e+00,1.29963898916967490749e+01,2.79850746268656713767e+00,7.55064456721915266968e+00,9.96309963099630913064e+00,1.28014842300556601629e+01,3.32717190388170047655e+00,5.51210428305400341742e+01,1.18081180811808117426e+01,4.43622920517560093145e+00
4000,67108864,4194304,7.48654994511423069525e+02,5.56390977443608960584e+01,1.12781954887218045513e+01,8.64661654135338331173e+00,2.31617647058823550310e+01,1.31086142322097369828e+01,4.69043151969981231275e+00,9.92509363295880220335e+00,1.68224299065420557220e+00,2.07156308851224135736e+00,1.03383458646616528398e+01,1.03383458646616528398e+01,1.01313320825515944534e+01
4000,67108864,4194304,7.48855140899902949059e+02,3.03939962476547869130e+01,3.21361058601134219614e+00,2.54205607476635506714e+01,2.36598890942698716344e+01,8.08270676691729228480e+00,7.67790262172284609932e+00,2.05223880597014929350e+00,6.76691729323308255317e+00,4.15094339622641506082e+00,6.92883895131086191554e+00,1.92090395480225986091e+01,2.27443609022556394450e+01
4000,67108864,4194304,7.44984253826565009149e+02,2.57826887661141803676e+01,1.39097744360902240146e+01,1.04477611940298498183e+01,4.71014492753623237320e+00,1.86219739292364998562e+01,8.08270676691729228480e+00,7.87992495309568496964e+00,6.21468926553672318391e+00,1.11940298507462676625e+00,2.85178236397748570141e+01,2.63059701492537314493e+01,1.34579439252336445776e+01
4000,67108864,4194304,7.05531828128213533091e+02,6.56028368794326244284e+00,2.04626334519572949944e+01,1.81494661921708200225e+01,4.10958904109588996079e+00,2.13523131672597870079e+01,2.82415630550621692407e+01,1.14840989399293285089e+01,1.82624113475177303201e+01,8.89679715302491236351e-01,5.65371024734982352555e+00,9.92907801418439817098e+00,1.66077738515901032201e+01
4000,67108864,4194304,7.52798906333748846009e+02,9.03954802259887024718e+00,3.77358490566037740876e+00,2.25988700564971756179e+00,2.07792207792207790362e+01,5.27306967984934082949e+00,1.49532710280373812850e+01,6.51031894934334047775e+01,2.80373831775700921298e+00,1.13421550094517975538e+00,5.66037735849056655724e+00,5.66037735849056655724e+00,2.59813084112149539351e+01
4000,67108864,4194304,7.73124641221846218286e+02,4.45736434108527124209e+00,4.76653696498054486597e+01,4.04624277456647440943e+00,1.12994350282485882531e+01,1.24031007751937991657e+01,1.79883945841392645093e+01,1.73410404624277436625e+00,6.35838150289017267625e+00,1.10038610038610045194e+01,1.70825335892514402758e+01,1.40077821011673151474e+01,1.84466019417475735054e+01
